鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-2F,19.5,住,Unnamed: 5,Unnamed: 6,1060601,土地13建物1車位1,二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,156.19,3,2,2.1,有,無,13110000,98844,坡道平面,37.72,1400000,Unnamed: 26,RPQNMLSLKIMFFAO66CB,國泰禾,Unnamed: 29,來源資料夾
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B6-21F,19.5,住,,,1060818.0,土地13建物1車位1,二十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,15330000.0,116738.0,坡道平面,37.72,1500000.0,,RPUUMLSLKIMFFAO77CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A1-2F,21.67,住,,,1060529.0,土地13建物1車位1,二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,14180000.0,96112.0,坡道平面,37.72,1400000.0,,RPXUMLSLKIMFFAO08CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A1-3F,21.67,住,,,1060714.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,14230000.0,95736.0,坡道平面,37.72,1500000.0,,RPPVMLSLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A1-4F,21.67,住,,,1060625.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,14030000.0,95736.0,坡道平面,37.72,1300000.0,,RPQVMLSLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A1-6F,21.67,住,,,1060617.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,13730000.0,93480.0,坡道平面,37.72,1300000.0,,RPRVMLSLKIMFFAO57CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A1-7F,21.67,住,,,1060624.0,土地13建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,14580000.0,99496.0,坡道平面,37.72,1350000.0,,RPSVMLSLKIMFFAO67CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A1-8F,21.67,住,,,1060616.0,土地13建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,14090000.0,95435.0,坡道平面,37.72,1400000.0,,RPTVMLSLKIMFFAO77CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A1-9F,21.67,住,,,1060701.0,土地13建物1車位1,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,14860000.0,101226.0,坡道平面,37.72,1400000.0,,RPUVMLSLKIMFFAO87CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A1-10F,21.67,住,,,1060715.0,土地13建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,14880000.0,102128.0,坡道平面,37.72,1300000.0,,RPWVMLSLKIMFFAO08CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A1-11F,21.67,住,,,1061010.0,土地13建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,15000000.0,103031.0,坡道平面,37.72,1300000.0,,RPOWMLSLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A1-12F,21.67,住,,,1061001.0,土地13建物1車位1,十二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,15430000.0,105513.0,坡道平面,37.72,1400000.0,,RPPWMLSLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A1-13F,21.67,住,,,1061118.0,土地13建物1車位1,十三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,15550000.0,106415.0,坡道平面,37.72,1400000.0,,RPQWMLSLKIMFFAO57CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A1-22F,21.67,住,,,1060612.0,土地13建物1車位1,二十二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,16080000.0,109649.0,坡道平面,37.72,1500000.0,,RPSWMLSLKIMFFAO77CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-2F,21.67,住,,,1060708.0,土地13建物1車位1,二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,14390000.0,98688.0,坡道平面,37.72,1300000.0,,RPTWMLSLKIMFFAO87CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-3F,21.67,住,,,1060619.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,14150000.0,96879.0,坡道平面,37.72,1300000.0,,RPUWMLSLKIMFFAO97CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-4F,21.67,住,,,1060708.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,14600000.0,100271.0,坡道平面,37.72,1300000.0,,RPWWMLSLKIMFFAO18CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-6F,21.67,住,,,1060531.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,15100000.0,102533.0,坡道平面,37.72,1500000.0,,RPXWMLSLKIMFFAO28CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-7F,21.67,住,,,1060724.0,土地13建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,15200000.0,104041.0,坡道平面,37.72,1400000.0,,RPONNLSLKIMFFAO56CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-8F,21.67,住,,,1060831.0,土地13建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,15320000.0,104946.0,坡道平面,37.72,1400000.0,,RPPNNLSLKIMFFAO66CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-10F,21.67,住,,,1060708.0,土地13建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,15080000.0,103136.0,坡道平面,37.72,1400000.0,,RPRNNLSLKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-11F,21.67,住,,,1060617.0,土地13建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,15670000.0,107584.0,坡道平面,37.72,1400000.0,,RPSNNLSLKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-12F,21.67,住,,,1061014.0,土地13建物1車位1,十二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,15700000.0,108565.0,坡道平面,37.72,1300000.0,,RPTNNLSLKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-15F,21.67,住,,,1061206.0,土地13建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,16180000.0,111429.0,坡道平面,37.72,1400000.0,,RPUNNLSLKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-18F,21.67,住,,,1060617.0,土地13建物1車位1,十八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,16630000.0,114068.0,坡道平面,37.72,1500000.0,,RPVNNLSLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-21F,21.67,住,,,1060605.0,土地13建物1車位1,二十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,16880000.0,116707.0,坡道平面,37.72,1400000.0,,RPWNNLSLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A3-22F,24.38,住,,,1060610.0,土地13建物1車位2,二十二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.08,3.0,2.0,2.0,有,無,17850000.0,114219.0,坡道平面,75.44,2700000.0,,RPXNNLSLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-3F,21.67,住,,,1060614.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,14350000.0,98142.0,坡道平面,37.72,1300000.0,,RPPONLSLKIMFFAO76CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-4F,21.67,住,,,1060610.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,13680000.0,93856.0,坡道平面,37.72,1200000.0,,RPQONLSLKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-5F,21.67,住,,,1060609.0,土地13建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,14020000.0,95661.0,坡道平面,37.72,1300000.0,,RPRONLSLKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-6F,21.67,住,,,1060609.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,14600000.0,100023.0,坡道平面,37.72,1300000.0,,RPTONLSLKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-7F,21.67,住,,,1061119.0,土地13建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,14720000.0,100925.0,坡道平面,37.72,1300000.0,,RPUONLSLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-8F,21.67,住,,,1060620.0,土地13建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,14940000.0,101827.0,坡道平面,37.72,1400000.0,,RPVONLSLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-9F,21.67,住,,,1060617.0,土地13建物1車位1,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,14600000.0,99271.0,坡道平面,37.72,1400000.0,,RPWONLSLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-10F,21.67,住,,,1060614.0,土地13建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,15080000.0,103632.0,坡道平面,37.72,1300000.0,,RPXONLSLKIMFFAO57CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-11F,21.67,住,,,1060725.0,土地13建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,15300000.0,104535.0,坡道平面,37.72,1400000.0,,RPPPNLSLKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-13F,19.5,住,,,1060609.0,土地13建物1車位1,十三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,15450000.0,106415.0,坡道平面,37.72,1300000.0,,RPQPNLSLKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-14F,21.67,住,,,1060914.0,土地13建物1車位1,十四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,15660000.0,107242.0,坡道平面,37.72,1400000.0,,RPRPNLSLKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-15F,21.67,住,,,1060820.0,土地13建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,15800000.0,108295.0,坡道平面,37.72,1400000.0,,RPSPNLSLKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-16F,21.67,住,,,1060924.0,土地13建物1車位1,十六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,15970000.0,108822.0,坡道平面,37.72,1500000.0,,RPTPNLSLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-18F,21.67,住,,,1060611.0,土地13建物1車位1,十八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,16150000.0,110927.0,坡道平面,37.72,1400000.0,,RPUPNLSLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B1-21F,21.67,住,,,1060818.0,土地13建物1車位1,二十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.69,3.0,2.0,2.0,有,無,16630000.0,113785.0,坡道平面,37.72,1500000.0,,RPVPNLSLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-3F,21.67,住,,,1060611.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,14170000.0,97030.0,坡道平面,37.72,1300000.0,,RPWPNLSLKIMFFAO57CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-4F,21.67,住,,,1060608.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,14250000.0,96879.0,坡道平面,37.72,1400000.0,,RPXPNLSLKIMFFAO67CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-5F,21.67,住,,,1060613.0,土地13建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,14390000.0,98688.0,坡道平面,37.72,1300000.0,,RPOQNLSLKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-6F,21.67,住,,,1060610.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,14610000.0,99593.0,坡道平面,37.72,1400000.0,,RPPQNLSLKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-7F,21.67,住,,,1061110.0,土地13建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,15150000.0,103664.0,坡道平面,37.72,1400000.0,,RPQQNLSLKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-8F,21.67,住,,,1060621.0,土地13建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,14800000.0,101402.0,坡道平面,37.72,1350000.0,,RPXOMLTLKIMFFAO57CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-9F,21.67,住,,,1060614.0,土地13建物1車位1,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,14870000.0,102307.0,坡道平面,37.72,1300000.0,,RPOPMLTLKIMFFAO76CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-10F,21.67,住,,,1060701.0,土地13建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,15080000.0,103136.0,坡道平面,37.72,1400000.0,,RPPPMLTLKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-11F,21.67,住,,,1060609.0,土地13建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,15310000.0,104116.0,坡道平面,37.72,1500000.0,,RPQPMLTLKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-12F,21.67,住,,,1061022.0,土地13建物1車位1,十二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,15800000.0,108565.0,坡道平面,37.72,1400000.0,,RPSPMLTLKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-13F,21.67,住,,,1060616.0,土地13建物1車位1,十三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,15550000.0,105926.0,坡道平面,37.72,1500000.0,,RPTPMLTLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-14F,21.67,住,,,1061210.0,土地13建物1車位1,十四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,16060000.0,110525.0,坡道平面,37.72,1400000.0,,RPVPMLTLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-15F,21.67,住,,,1060614.0,土地13建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,16250000.0,111203.0,坡道平面,37.72,1500000.0,,RPWPMLTLKIMFFAO57CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-16F,21.67,住,,,1060616.0,土地13建物1車位1,十六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,15820000.0,108715.0,坡道平面,37.72,1400000.0,,RPXPMLTLKIMFFAO67CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-17F,21.67,住,,,1060528.0,土地13建物1車位1,十七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,16500000.0,113088.0,坡道平面,37.72,1500000.0,,RPOQMLTLKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-18F,21.67,住,,,1060605.0,土地13建物1車位1,十八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,16070000.0,110600.0,坡道平面,37.72,1400000.0,,RPPQMLTLKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-19F,21.67,住,,,1060527.0,土地13建物1車位1,十九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,16650000.0,114973.0,坡道平面,37.72,1400000.0,,RPRQMLTLKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-20F,21.67,住,,,1060618.0,土地13建物1車位1,二十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,16300000.0,112334.0,坡道平面,37.72,1400000.0,,RPSQMLTLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-21F,21.67,住,,,1060614.0,土地13建物1車位1,二十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,16520000.0,113239.0,坡道平面,37.72,1500000.0,,RPTQMLTLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B3-22F,21.67,住,,,1060930.0,土地13建物1車位1,二十二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.36,3.0,2.0,2.0,有,無,16820000.0,117762.0,坡道平面,37.72,1200000.0,,RPUQMLTLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-2F,16.79,住,,,1060609.0,土地13建物1車位1,二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,10370000.0,92412.0,坡道平面,37.72,1200000.0,,RPVQMLTLKIMFFAO57CB,國泰禾,,106_05
